record_type|counterparty_name|country|isin
D|86596|NBK TIER 1 LTD*|SG|0000000001400298971
D|59205|NBN CO LTD*|HK|0000000001400006625
D|59205|NBN CO LTD*|SG|0000000001400257849
D|59205|NBN CO LTD*|MY|0000000001400297833
D|30819|NDEAFIH|MY|0000000001400043240
D|41197|NDW-AMS|SG|0000000001400245158
D|26790|NEA*|SG|0000000001300065099
D|56632|NEDERLANDSE FIN-MA*|HK|0000000001400006359
D|56632|NEDERLANDSE FIN-MA*|SG|0000000001400226843
D|47423|NEERG ENERGY LTD*|SG|0000000001400252233
D|66847|NEO PLATINUM BHD*|MY|0000000001400193355
D|77756|NESTLE CAP CORP*|SG|0000000001400287256
D|77756|NESTLE CAP CORP*|MY|0000000001400310371
D|7079|NESTLE FIN INTL LTD*|SG|0000000001400197790
D|7079|NESTLE FIN INTL LTD*|MY|0000000001400303507
D|8664|NESTLE HLDGS INC*|HK|0000000001400006030
D|8664|NESTLE HLDGS INC*|SG|0000000001400180369
D|15954|NESTLE SA*|HK|0000000001400006181
D|15954|NESTLE SA*|SG|0000000001400180368
D|15954|NESTLE SA*|MY|0000000001400179963
D|26858|NETEASE INC*|SG|0000000001400235106
D|9394|NETFLIX INC*|SG|0000000001400204882
D|67698|NETLINK NBN TRUST*|SG|0000000001400267640
D|87505|NETLINK TREASURY PL*|SG|0000000001400300471
D|27905|NETWORK ELEC TRF(S)*|SG|0000000001400130182
D|77311|NETWORK FIN CO PTY*|SG|0000000001400286552
D|43381|NETWORK I2I LTD*|SG|0000000001400247807
D|10536|NETWORK RAIL INFR FIN PLC*|SG|0000000001400189334
D|20870|NETWORK RAIL LTD*|SG|0000000001400218692
D|23456|NEW AREVA HLDG*|SG|0000000001400227154
D|24705|NEW CHINA LIFE INS*|SG|0000000001400230016
D|24830|NEW DEV BK-SH|SG|0000000001400225767
D|24830|NEW DEV BK-SH|CN|0000000008800003339
D|40008|NEW DIAN GRP PL*|SG|0000000001400243863
D|24877|NEW METRO GLB LTD*|SG|0000000001400230624
D|49389|NEW ORIENT ED&TECH*|SG|0000000001400253962
D|78015|NEW TERMINAL FIN*|SG|0000000001400287709
D|30515|NEW WORLD CHINA LAN*|HK|0000000001400004694
D|30515|NEW WORLD CHINA LAN*|SG|0000000001400201955
D|66889|NEW WORLD DEV CL*|HK|0000000001400003866
D|66889|NEW WORLD DEV CL*|SG|0000000001400237374
D|6067|NEW WORLD DEV CO LTD*|SG|0000000001400190542
D|77059|NEW YORK LIFE GLB*|SG|0000000001400286008
D|4970|NEWCASTLE COAL INST*|AU|0000000001400000020
D|4970|NEWCASTLE COAL INST*|SG|0000000001400231737
D|76988|NEWCASTLE GR MUT-NSW|SG|0000000001400285842
D|9169|NEWCREST FIN PTY LTD*|SG|0000000001400203561
D|16572|NEWCREST MINING LTD*|SG|0000000001400177971
D|27580|NEWELL BRANDS INC*|SG|0000000001400231854
D|26884|NEWFIELD EXPLO CO*|SG|0000000001400235237
D|8064|NEWMONT MINING CORP*|SG|0000000001400177968
D|6210|NEWORLD EDN GRP INC*|SG|0000000001400188884
D|18072|NEWS CORP*|SG|0000000001400199220
D|27459|NEXEN ENERGY ULC*|SG|0000000001400237069
D|10512|NEXT PLC*|SG|0000000001400192542
D|57371|NEXTERA ENERGY INC*|SG|0000000001400256354
D|44211|NEXUS INTL SCH(S)PL*|SG|0000000001400219813
D|54346|NGERN TID LOR CL*|TH|0000000003103138314
D|16336|NGG FINANCE PLC*|SG|0000000001400200282
D|1592|NH INVT & SEC-SL|KR|0000000001400000005
D|1592|NH INVT & SEC-SL|SG|0000000001400193406
D|2922|NHN CORP*|SG|0000000001400199889
D|19685|NIBC BK NV|SG|0000000001400173415
D|83435|NICKEL IND LTD*|SG|0000000001400254782
D|72395|NIDEC CORP*|SG|0000000001400221347
D|14456|NIKE INC*|SG|0000000001400196102
D|14483|NINE DRAGONS PAPER HLDGS LTD*|SG|0000000001400194014
D|10902|NINTENDO CL*|SG|0000000001400187966
D|49343|NIO INC*|SG|0000000001400253905
D|16193|NIPPON LIFE INS CO*|SG|0000000001400197772
D|16193|NIPPON LIFE INS CO*|MY|0000000001400319958
D|47474|NIPPON PAINT HLDGS*|SG|0000000001400225294
D|11529|NIPPON SHEET GLASS CL*|SG|0000000001400188038
D|82504|NIPPON STEEL CORP*|SG|0000000001400254367
D|17777|NIPPON T & T CORP*|SG|0000000001400184238
D|44367|NIPPON YUSEN KK*|SG|0000000001400248949
D|29899|NISSAN FIN SVC AU*|SG|0000000001400240658
D|7868|NISSAN MOTOR CL*|SG|0000000001400156330
D|23197|NISSAN MTR ACCEPT*|SG|0000000001400226212
D|47386|NO VA LAND INVT G C*|SG|0000000001400252190
D|4431|NOBLE ENERGY INC*|SG|0000000001400194840
D|41626|NOBLE TDG HOLD CL*|SG|0000000001400245638
D|44638|NOKIA OYJ*|SG|0000000001400249313
D|13009|NOL LTD*|SG|0000000002100000053
D|9601|NOMURA AM CL*|SG|0000000001400193389
D|30795|NOMURA INTL FUND PL*|TW|0000000001400000093
D|30795|NOMURA INTL FUND PL*|SG|0000000001400242326
D|81086|NONGFU SPRING CL*|SG|0000000001400292267
D|86728|NONGHYUP BK-SYD|SG|0000000001400299230
D|27627|NOOR SUKUK CL*|SG|0000000001400237532
D|2645|NORD BK SWEDEN-SKM|MY|0000000001400043330
D|15613|NORD GOLD NV*|SG|0000000001400203011
D|18631|NORDSTROM INC*|SG|0000000001400150674
D|7010|NORTH ASIA STRATEGIC HLDGS LTD*|SG|0000000001400184239
D|51538|NORTH EAST RUBBER*|TH|0000000003102989387
D|64183|NORTHERN GATEWAY IN*|MY|0000000001400193206
D|2353|NORTHERN TERRITORY*|AU|0000000001400000028
D|2353|NORTHERN TERRITORY*|SG|0000000001400285485
D|2353|NORTHERN TERRITORY*|MY|0000000001400303560
D|24454|NORTHROP GRUMMAN*|SG|0000000001400229208
D|55804|NORTONLIFELOCK INC*|SG|0000000001900354636
D|49381|NOVA CHEM CORP*|SG|0000000001400253930
D|1263|NOVA SCOTIA-HK|MY|0000000000200008332
D|2196|NOVA SCOTIA-KL|MY|0000000002000196492
D|25102|NOVA SCOTIA-SYD|TW|0000000002000000130
D|25102|NOVA SCOTIA-SYD|HK|0000000000200001987
D|25102|NOVA SCOTIA-SYD|SG|0000000002000535307
D|1491|NOVA SCOTIA-TRT|MY|0000000000200008199
D|14393|NOVARTIS AG*|SG|0000000001400184354
D|16709|NOVARTIS CAP CORP*|SG|0000000001400184360
D|13651|NOVARTIS FINANCE SA*|SG|0000000001400188817
D|78548|NOVAVAX INC*|SG|0000000001400288629
D|67018|NOVENA SQUARE DEVT*|SG|0000000001400001518
D|13816|NOVENA SQUARE INVT*|SG|0000000001400001519
D|75888|NOVO NORDISK AS*|SG|0000000001400229659
D|3798|NOW INC*|SG|0000000001400208066
D|58889|NSW ELECT NETWK FIN*|SG|0000000001400257644
D|81020|NSW PORTS FIN CPL*|MY|0000000001400321846
D|2616|NSW TSY*|TW|0000000001400000071
D|2616|NSW TSY*|AU|0000000001400000030
D|2616|NSW TSY*|SG|0000000001400168746
D|2616|NSW TSY*|MY|0000000001400291607
D|47004|NSW-TCORP-INV MGMT*|AU|0000000001400000121
D|25871|NTPC*|TW|0000000001400000021
D|25871|NTPC*|HK|0000000001400006014
D|25871|NTPC*|SG|0000000001400152665
D|19228|NTT FINANCE CORP*|HK|0000000001400006044
D|19228|NTT FINANCE CORP*|SG|0000000001400196362
D|66271|NTUC FAIRPRICE COOP*|SG|0000000001400051267
D|68063|NTUC INCOME* N|SG|0000000000900042383
D|83340|NU HOLDINGS LTD*|SG|0000000001400294522
D|11202|NU SKIN ENTP INC*|SG|0000000001400203100
D|14202|NUCOR CORP*|SG|0000000001400200104
D|41786|NUFARM LTD*|SG|0000000001400245822
D|23907|NUOXI CAPITAL LTD*|SG|0000000001400228130
D|18467|NUS*|SG|0000000001400108923
D|26994|NUTRIEN LTD*|SG|0000000001400235515
D|25671|NVIDIA CORP*|SG|0000000001400232155
D|41734|NWD (MTN) LTD*|HK|0000000001400006216
D|41734|NWD (MTN) LTD*|SG|0000000001400245734
D|22573|NWD FIN BVI LTD*|HK|0000000001400006215
D|22573|NWD FIN BVI LTD*|SG|0000000001400224371
D|30289|NXP BV / NXP FUND*|SG|0000000001400241391
D|76031|NXP SEMICONDUCTORS*|SG|0000000001400284139
D|8737|NYSE EURONEXT*|SG|0000000001400177972
D|20384|NZ LOCAL GOVT FUND*|SG|0000000001400216878
D|20384|NZ LOCAL GOVT FUND*|MY|0000000001400304013
D|49623|O & ASSOCIATES CL*|TH|0000000003102259234
D|26059|O'REILLY AUTOMOTIVE*|SG|0000000001500107277
D|14172|OAS FIN LTD*|SG|0000000001500096059
D|2410|OCBC BK (CN) LTD-SH|CN|0000000001500000171
D|1739|OCBC-KL|MY|0000000001500020588
D|1141|OCBC-S|MY|0000000001500020589
D|30825|OCBCALAMIN|MY|0000000001500044135
D|14089|OCCIDENTAL PETROLEUM CORP*|SG|0000000001500091680
D|66888|OCEAN LAUREL CL*|HK|0000000001500001277
D|19500|OCEAN WEALTH LTD*|SG|0000000001500100543
D|13556|OCEANUS GRP LTD*|SG|0000000001500088519
D|9099|OCEANWIDE REAL EST INTL HLDG CL*|SG|0000000001500099113
D|65827|OCK GROUP BERHAD|MY|0000000001500051611
D|43611|OCTAVA QMBP P L*|AU|0000000001500000061
D|14435|ODBRCHT OFFSHORE DRILL FIN*|SG|0000000001500096643
D|20361|ODEBRECHT FIN LTD*|SG|0000000001500101673
D|27440|OESTER KONTBK-AT|TW|0000000001500000026
D|27440|OESTER KONTBK-AT|SG|0000000001500108558
D|23351|OFF CHERIFIEN DES P*|SG|0000000001500105198
D|9892|OFFSHORE OIL ENGRG CL*|SG|0000000001500090133
D|73122|OGB-AD|HK|0000000000500001226
D|19658|OGB-AR|SG|0000000000700125088
D|2511|OGB-AU|MY|0000000000300554217
D|24990|OGB-BE|TW|0000000001100000052
D|19646|OGB-BH|SG|0000000000700098623
D|41707|OGB-BR|SG|0000000000600083219
D|28365|OGB-CL|TW|0000000001800000044
D|19659|OGB-CY|SG|0000000000700125092
D|19650|OGB-DB|TW|0000000000700000106
D|19650|OGB-DB|SG|0000000000700116010
D|19648|OGB-DK|SG|0000000000700097991
D|44016|OGB-EG|SG|0000000000100211969
D|19647|OGB-ES|SG|0000000000700097889
D|19649|OGB-FI|SG|0000000000700097992
D|19735|OGB-FR|SG|0000000000700097887
D|2789|OGB-GB|MY|0000000002100009502
D|19626|OGB-GR|SG|0000000000700125062
D|19660|OGB-HR|SG|0000000000700125091
D|19653|OGB-IE|SG|0000000000700124930
D|85850|OGB-IT|TW|0000000000900000069
D|25597|OGB-JO|SG|0000000000700124927
D|27634|OGB-KW|SG|0000000001900363586
D|19642|OGB-LK|SG|0000000000700105540
D|24643|OGB-MN|SG|0000000000700105541
D|24541|OGB-MV|SG|0000000000700102161
D|19654|OGB-MX|SG|0000000000700124931
D|24642|OGB-MY|MY|0000000000700018646
D|19655|OGB-NL|SG|0000000000700097966
D|27414|OGB-NZ|SG|0000000000700139677
D|27414|OGB-NZ|MY|0000000001900320317
D|22635|OGB-OM|SG|0000000000700124926
D|23452|OGB-PK|SG|0000000000900031303
D|19661|OGB-PL|SG|0000000000700125090
D|19656|OGB-PT|SG|0000000000700097888
D|19607|OGB-QA|TW|0000000000700000036
D|19607|OGB-QA|SG|0000000000700097910
D|22611|OGB-SA|TW|0000000000700000035
D|22611|OGB-SA|HK|0000000000700002233
D|22611|OGB-SA|SG|0000000000700116475
D|24644|OGB-TH|TH|0000000000700001631
D|24329|OGB-TR|SG|0000000000700114708
D|19662|OGB-UA|SG|0000000000700125089
D|23294|OI BRASIL HLDG COOP*|SG|0000000001500105081
D|48809|OIL & NATURAL GAS C*|SG|0000000001500096116
D|80274|OIL INDIA INTL P LT*|SG|0000000001500103722
D|4912|OIL INDIA LTD*|TW|0000000001500000043
D|4912|OIL INDIA LTD*|HK|0000000001500000974
D|4912|OIL INDIA LTD*|SG|0000000001500098240
D|56293|OKTA INC*|SG|0000000001500114245
D|65643|OLAM GROUP LTD*|SG|0000000001500116840
D|5919|OLAM INTL LTD*|SG|0000000001500027064
D|5919|OLAM INTL LTD*|MY|0000000001500073226
D|8682|OLD MUTUAL CAP FUNDING LP*|SG|0000000001500092775
D|18123|OLD MUTUAL PLC*|SG|0000000001500092773
D|68486|OLYMPUS 2022-1 TRT*|AU|0000000001600000417
D|77475|OLYMPUS 2024-1 TR*|AU|0000000001600000544
D|80975|OLYMPUS 2024-2*|AU|0000000001600000564
D|83854|OLYMPUS 2025-1 TRT*|AU|0000000001600000595
D|86937|OLYMPUS 2025-2 TRT*|AU|0000000001600000621
D|27422|OMEGA HLTHCARE INV*|SG|0000000001500108541
D|13527|OMNICOM GRP INC*|SG|0000000001500095457
D|80094|OMRON CORP*|SG|0000000001500104684
D|10672|OMV AKTIENGESELLS*|SG|0000000001500099521
D|78333|ON SEMICOND CORP*|SG|0000000001500123264
D|58254|ONCOR ELECTRIC DEL*|SG|0000000001500095456
D|20979|ONE GAS INC*|SG|0000000001500102520
D|1067|ONEOK INC.|SG|0000000001500114253
D|25023|ONGC VIDESH LIMITED*|SG|0000000001500110977
D|21965|ONGC VIDESH VANK PL*|TW|0000000001500000021
D|21965|ONGC VIDESH VANK PL*|HK|0000000001500001074
D|21965|ONGC VIDESH VANK PL*|SG|0000000001500096117
D|22012|OOREDOO INTL FI LTD*|TW|0000000001500000027
D|22012|OOREDOO INTL FI LTD*|SG|0000000001700018735
D|62171|OPEN TEXT HLDGS INC*|SG|0000000001500115750
D|87041|OPMOBILITY SE*|SG|0000000001500126366
D|5253|OPTUS FIN PTY LTD*|SG|0000000001500088087
D|6492|ORACLE CORPORATION*|TW|0000000001500000046
D|6492|ORACLE CORPORATION*|HK|0000000001500001310
D|6492|ORACLE CORPORATION*|SG|0000000001500079374
D|38633|ORANGE LIFE INSURAN*|KR|0000000000900000013
D|17331|ORANGE S.A*|SG|0000000000600049014
D|52782|ORC PREMIER CL*|TH|0000000003100201819
D|61996|ORIENT SEC CL OF CN*|HK|0000000001500001333
D|61996|ORIENT SEC CL OF CN*|SG|0000000001500115695
D|7862|ORIENTAL HLDGS BHD*|SG|0000000001500091437
D|43744|ORIGIN ENERGY FIN*|SG|0000000001500112201
D|10885|ORIGIN ENERGY LTD*|SG|0000000001500095763
D|19314|ORION CORP*|SG|0000000001500090132
D|77213|ORIX AUST CORP LTD*|SG|0000000001500047534
D|21219|ORIX CORP*|TW|0000000001500000015
D|21219|ORIX CORP*|HK|0000000001500000872
D|21219|ORIX CORP*|SG|0000000001500051134
D|19306|ORIX LEASING*|SG|0000000001500000138
D|85379|ORKIM SDN BHD*|MY|0000000001500068842
D|17760|ORO NEGRO DRILLING PL*|SG|0000000001500098095
D|86876|OSCAR HEALTH INC*|SG|0000000001500126304
D|5419|OSIM INTL LTD*|SG|0000000001500027834
D|76413|OSK RATED BOND S B*|MY|0000000001500110092
D|60346|OSOTSPA PCL*|TH|0000000003100259390
D|16945|OTE PLC*|SG|0000000001500088738
D|46572|OTIS WORLDWIDE CORP*|SG|0000000001500113153
D|17710|OTTAWA HLDGS PL*|SG|0000000001500096207
D|14480|OTTO MARINE SVCS PL*|SG|0000000001500089376
D|13646|OUB CTR LTD*|SG|0000000001500047181
D|25063|OUE CT TRSY PL*|SG|0000000001500106620
D|25063|OUE CT TRSY PL*|MY|0000000001500113594
D|19673|OUE HOSPITALITY TR*|SG|0000000001500100721
D|23887|OUE TSY PL*|SG|0000000001500105611
D|15213|OV MOTORS PL*|SG|0000000001500047194
D|6710|OVERSEAS EDN LTD*|SG|0000000001500093142
D|29849|OVPH LTD*|SG|0000000001500109706
D|17078|OVS UNION ENTP LTD*|SG|0000000001500046647
D|18884|OXLEY HOLDINGS LTD*|SG|0000000001500089165
D|5029|OXLEY MTN PL*|SG|0000000001500099436
D|7414|OZ MINERALS LTD*|SG|0000000001500090572
D|27152|OZTEL HLDGS SPC LTD*|SG|0000000001500108249
D|53994|P C TUNA CL*|TH|0000000003102876127
D|49587|P OVS STEEL PCL*|TH|0000000003101183088
D|49634|P&I JOINT VENTURE*|TH|0000000006600187858
D|7474|PAC RUBIALES ENERGY CORP*|SG|0000000001600123277
D|11900|PACIFIC ANDES RES DEV*|SG|0000000001600104453
D|13163|PACIFIC DRILLING SA*|SG|0000000001600115367
D|10733|PACIFIC EMERALD PL*|SG|0000000001600120272
D|21000|PACIFIC GAS&ELEC CO*|SG|0000000001600131965
D|3303|PACIFIC INTL LINES*|SG|0000000001600026976
D|70292|PACIFIC LIFE GLB FU*|MY|0000000001600079937
D|43100|PACIFIC NAT FINANCE*|SG|0000000001600150868
D|43100|PACIFIC NAT FINANCE*|MY|0000000001600076201
D|20987|PACIFICORP*|SG|0000000001600131962
D|8293|PAKA CAP LTD*|SG|0000000001600104625
D|18834|PAKUWON JATI TBK PT*|SG|0000000001600124124
D|7173|PAKUWON PRIMA PL*|SG|0000000001600124125
D|11454|PALADIN ENERGY LTD*|SG|0000000001600102194
D|56647|PALANTIR TECH INC*|SG|0000000001600124774
D|23559|PALO ALTO NETWORK*|SG|0000000001600137775
D|44310|PAN AMERICAN SILVER*|SG|0000000001600151900
D|80584|PAN ASIA SF 1*|SG|0000000002100011803
D|80588|PAN ASIA SF 2*|SG|0000000002100011802
D|7408|PAN PACIFIC HTLS GP*|SG|0000000000800001378
D|5166|PANASONIC CORP*|SG|0000000001600122634
D|14659|PANASONIC MFG MALAYSIA BHD*|SG|0000000001600106676
D|24263|PANDORA MEDIA  INC*|SG|0000000001600138711
D|80889|PANTAI HLDG SDN BHD*|MY|0000000001600061861
D|42184|PANTECH GP HDGS BHD*|SG|0000000001600091821
D|49129|PANTHER VENTURES LT*|SG|0000000001600154851
D|70273|PARAMOUNT GLOBAL*|SG|0000000001600165418
D|65824|PARKCITY THE SPRING*|MY|0000000001600074523
D|20072|PARKER-HANNIFIN COR*|SG|0000000001600129447
D|3687|PARKSON RETAIL GRP LTD*|SG|0000000001600118637
D|7860|PARKWAY HLDGS LTD*|SG|0000000001600044263
D|11855|PARKWAY LIFE MTN PL*|SG|0000000001600111883
D|8730|PARKWAY LIFE REIT*|SG|0000000001600111882
D|24792|PARKWAY PANTAI LTD*|SG|0000000001600109408
D|86633|PARTNERS GROUP HLDG*|SG|0000000001600124923
D|3899|PATRIOT COAL CORP*|SG|0000000001600108471
D|6855|PAVILION REAL ESTATE INV TR*|SG|0000000001600120407
D|22414|PAYPAL HLDGS INC*|SG|0000000001600135254
D|23256|PB INTL BV*|SG|0000000001600137029
D|39801|PBSA FINC CO 1*|AU|0000000001600000203
D|11409|PCCW LTD*|HK|0000000001600002580
D|11409|PCCW LTD*|SG|0000000001600107012
D|16001|PCCW-HKT CAP NO2 LT*|HK|0000000001600005163
D|16001|PCCW-HKT CAP NO2 LT*|SG|0000000001600127556
D|15835|PCCW-HKT CAP NO4 LTD*|SG|0000000001600106252
D|10707|PCCW-HKT CAP NO5 LTD*|SG|0000000001600117963
D|23477|PCPD CAPITAL LTD*|SG|0000000001600137607
D|71725|PDD HLDGS INC*|SG|0000000001600152562
D|14267|PEABODY ENERGY CORP*|SG|0000000001600104572
D|55724|PEAK RE (BVI) HLDG*|SG|0000000001600155346
D|55725|PEAK REINSURANCE CL*|SG|0000000001600155345
D|21989|PEARSON FD FIVE PLC*|SG|0000000001600134386
D|21988|PEARSON PLC*|SG|0000000001600134385
D|11079|PEGATRON CORP*|SG|0000000001600108949
D|58535|PELABUHAN TANJUNG P*|MY|0000000001600074172
D|85378|PELABURAN HARTANAH*|MY|0000000001600077973
D|48328|PELOTON INTERACTIVE*|SG|0000000001600154383
D|18203|PEMEX PJT FUNDING MASTER TRUST*|SG|0000000001600083796
D|17615|PEMEX*|TW|0000000001600000050
D|17615|PEMEX*|SG|0000000001600109102
D|45129|PENANG PORT SDN BHD*|MY|0000000001600071484
D|33825|PENGAIRSPV|MY|0000000001600067789
D|61967|PENGERANG LNG (2)*|MY|0000000001600075050
D|64760|PENGURUSAN AIR SEL*|MY|0000000001600076215
D|41913|PENSION INS CORP*|SG|0000000001600149972
D|41913|PENSION INS CORP*|MY|0000000001600080714
D|43630|PENTAMASTER CORP B*|SG|0000000001600083150
D|65532|PEPPER ASSET FIN*|SG|0000000001600160719
D|67927|PEPPER PRIME 2022-2*|AU|0000000001600000413
D|18354|PEPSICO INC*|HK|0000000001600004336
D|18354|PEPSICO INC*|SG|0000000001600106980
D|42241|PERAK TRANSIT BERHAD|MY|0000000001600046506
D|60186|PERBADAN KNSELANGOR*|MY|0000000001600016850
D|87518|PERBADANAN BAPPSB|MY|0000000001600013712
D|39429|PERBDN TB PDDK TB N*|MY|0000000001600068353
D|6048|PERDANA PETR BHD*|SG|0000000001600124485
D|32389|PERDMYK1|MY|0000000000800064101
D|12172|PERENNIAL REAL EST*|SG|0000000001000037772
D|13561|PERENNIAL TRSY PL*|SG|0000000001600123416
D|81880|PERIAMA HLDGS LLC*|SG|0000000001600176256
D|19004|PERISAI CAPITAL (L) INC*|SG|0000000001600120601
D|17708|PERISAI PETROLEUM TEKNO BHD*|SG|0000000001600088077
D|65582|PERP AFG 2022-1 TRT*|AU|0000000001600000382
D|67813|PERP AFG 2022-2 TRT*|AU|0000000001600000411
D|74453|PERP AFG 2023-1 TRT*|AU|0000000001600000520
D|79179|PERP AFG 2024-1 TRT*|AU|0000000001600000553
D|87156|PERP AFG 2025-1 TRT*|AU|0000000001600000626
D|19776|PERSHING SQ HLDGS*|SG|0000000001600128601
D|11979|PERTH AIRPORT PTY LTD*|SG|0000000001600119692
D|11979|PERTH AIRPORT PTY LTD*|MY|0000000001600110893
D|8275|PERUSAHAAN PENERBIT SBSN*|SG|0000000001600106939
D|31017|PETRAPER98|MY|0000000001600024811
D|62354|PETRO SARAWAK EX&PR*|MY|0000000001600075190
D|15741|PETROBRAS ENERGIA*|SG|0000000001600091072
D|5995|PETROBRAS GLB FIN BV*|SG|0000000001600121315
D|17776|PETROBRAS INTL FIN CO*|SG|0000000001600106569
D|64532|PETROCHINA CO LTD*|SG|0000000001600132564
D|64532|PETROCHINA CO LTD*|CN|0000000009100000640
D|15745|PETROLEO BRASILEIRO*|SG|0000000001600091071
D|4576|PETROLEUM CO OF TRI & TOB LTD*|SG|0000000001600121117
D|11771|PETRON CORP*|SG|0000000001600116874
D|1135|PETRONAS|SG|0000000001600109103
D|28364|PETRONAS CAP LTD*|TW|0000000001600000066
D|28364|PETRONAS CAP LTD*|SG|0000000001600083791
D|28364|PETRONAS CAP LTD*|MY|0000000001600073760
D|14609|PETRONAS CHEM GRP BHD*|SG|0000000001600107428
D|58138|PETRONAS ENERGY CA*|SG|0000000001600156834
D|11287|PETRONAS GLOBAL SUKUK LTD*|SG|0000000001600101693
D|4556|PETROPAVLOVSK 2010 LTD*|SG|0000000001600120036
D|18501|PEUGEOT*|SG|0000000001600088151
D|13435|PFIZER INC*|TW|0000000001600000048
D|13435|PFIZER INC*|SG|0000000001600093914
D|13435|PFIZER INC*|MY|0000000001600107619
D|72107|PFIZER INVT ENTP PL*|SG|0000000001600167731
D|72107|PFIZER INVT ENTP PL*|MY|0000000001600107618
D|8637|PH DEALING SYSTEM HLDG CORP*|SG|0000000001600113689
D|55060|PHATRA LEASING PCL*|TH|0000000003101224820
D|70456|PHAYAO BIATHONG*|TH|0000000003103569924
D|18851|PHBS LTD*|SG|0000000001600106620
D|52534|PHELPS DODGE INTL*|SG|0000000001600153582
D|52534|PHELPS DODGE INTL*|TH|0000000003102782666
D|4852|PHILIP MORRIS INTL INC*|TW|0000000001600000189
D|4852|PHILIP MORRIS INTL INC*|SG|0000000001600106821
D|10207|PHILIPPINE CTRL DEP INC*|SG|0000000001600117269
D|8318|PHILIPPINES CLEARING HSE*|SG|0000000001600117271
D|87244|PHILLIPS 66 COMPANY*|SG|0000000001600117809
D|20340|PHILLIPS 66*|SG|0000000001600117288
D|71978|PHOENIX GROUP HLDGS*|SG|0000000001600139452
D|71978|PHOENIX GROUP HLDGS*|MY|0000000001600076433
D|19487|PHOENIX HEALTHCARE*|SG|0000000001600127887
D|24994|PHOENIX LEAD LTD*|SG|0000000001600140208
D|49586|PHRAE ENGRG LP*|TH|0000000003103281238
D|49585|PHRAE THAMRONGWI LP*|TH|0000000003103281239
D|30814|PIBEMYK1|MY|0000000001600041366
D|12168|PICC PROP & CASUALTY-H*|SG|0000000001600102965
D|57534|PIEDMONT OPERATING*|SG|0000000001600156477
D|27596|PILBARA MINERALS*|SG|0000000001600144516
D|22932|PIMCO FGIS-INC FD*|SG|0000000001600136389
D|18660|PIMCO GIS GL MULTI-ASSET FUND*|SG|0000000001600119477
D|13472|PIMCO GLB MULTI ASSET FD*|SG|0000000001600117144
D|1402|PING AN BK-SZ|CN|0000000001600000296
D|76994|PING AN FD MGT CL*|SG|0000000001600110670
D|80440|PING AN GAIN MM*|SG|0000000001600132867
D|27280|PING AN HEALTHCARE*|SG|0000000001600143888
D|14409|PING AN INS GRP CO OF CN*|SG|0000000001600102196
D|19677|PING AN INTL FIN*|SG|0000000001600128303
D|61677|PING AN INTL FINL*|SG|0000000001600133286
D|20830|PING AN LIFE INS CO*|SG|0000000001600131483
D|23293|PINGAN REAL EST CAP*|HK|0000000001600003752
D|23293|PINGAN REAL EST CAP*|SG|0000000001600137098
D|49602|PINNACLE PREFAB CL*|TH|0000000003103308612
D|55411|PINTEREST INC*|SG|0000000001600155166
D|43140|PIONEER NATURAL RES*|SG|0000000001600150913
D|80466|PIRAMAL CAP & HOUSI*|SG|0000000001600175643
D|7876|PJI HLDG BHD*|SG|0000000001600072039
D|7876|PJI HLDG BHD*|MY|0000000001600023604
D|23206|PLA ADMIN IND*|SG|0000000001600136937
D|80504|PLACES FOR PPL HOME*|SG|0000000001600175682
D|68476|PLACES FOR PPL TRSY*|SG|0000000001600163403
D|13953|PLASTOFORM HLDGS LTD*|SG|0000000001600106668
D|16209|PLATINUM AC1 LIMITED*|SG|0000000001600081853
D|72965|PLATINUM PROPERTIES*|JP|0000000001600000071
D|47499|PLDT INC*|SG|0000000001600157204
D|35398|PLUBTRA|MY|0000000001600048040
D|61180|PLUG POWER INC*|SG|0000000001600158144
D|18107|PLUS EXPRESSWAYS BHD*|SG|0000000001600106674
D|6382|PLUTALUANG CL*|SG|0000000001600115859
D|4625|PMI GP INC*|SG|0000000001600084720
D|43753|PNC FINL SVC GP INC*|SG|0000000001600151495
D|65106|POINT ZONE (M) SDN*|MY|0000000001600076381
D|11069|POLARIS SEC CL*|SG|0000000001600108950
D|19085|POLY PROPERTY GRP CL*|SG|0000000001600121994
D|26916|POLY REAL ESTATE FN*|HK|0000000001600004187
D|26916|POLY REAL ESTATE FN*|SG|0000000001600119808
D|10522|POLY REAL ESTATE GRP CL*|SG|0000000001600106533
D|3497|POLYUS GOLD INT LTD*|SG|0000000001600126873
D|64018|PONSB CAP BHD*|MY|0000000001600075752
D|83476|POOL CORP*|SG|0000000001600177443
D|77044|POP MART INTL GP LT*|SG|0000000001600172613
D|15236|PORSCHE AUTOMOBIL HLDG SE*|SG|0000000001600104198
D|3792|PORSCHE INTL FINANCING*|SG|0000000001600104199
