src_system,sub_system,data_cat,data_frq,record_type,counterparty_short_name,counterparty_full_name,address_line_0,address_line_1,address_line_2,address_line_3,city,country,postal_code,fax_number,telex_number,industry,is_broker,is_custodian,is_issuer,is_bank,is_subsidiary,is_corporate,primary_contact,primary_number,other_contact,other_number,subsidiary_level,counterparty_grandparent,counterparty_parent,resident_y_n,mas_industry_code,country_of_incorporation,cels_code,industry_group,src_id,processing_date,m_label
gmp,cis,sta,dly,D,YANLORD LAND GRP L*,YANLORD LAND GROUP LIMITED,9 TEMASEK BOULEVARD,#36-02 SUNTEC TOWER TWO,SINGAPORE 038989,,SINGAPORE,Singapore,038989,,,,N,N,Y,N,N,N,,,,,Subsidiary,YANLORD LAND GRP L*,YANLORD LAND GRP L*,,303041,SINGAPORE,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,16573
gmp,cis,sta,dly,D,COSCO FIN CL*,COSCO FINANCE CO LTD,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,COSCO FIN CL*,COSCO FIN CL*,,501002,CHINA,,TSC-Water Transport-Dry Bulk,gmp_cis_sta_dly_counterparty,20251201,16637
gmp,cis,sta,dly,D,SK E&S CL*,SK E&S CO LTD,,,,,,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SK E&S CL*,SK E&S CL*,,821000,SOUTH KOREA,,UTY-Electricity Transmission & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,16640
gmp,cis,sta,dly,D,HUTCHISON WHAMPOA FIN (09) LTD*,HUTCHISON WHAMPOA FINANCE (09) LTD,,,,,,Cayman Islands,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HUTCHISON WHAMPOA FIN (09) LTD*,HUTCHISON WHAMPOA FIN (09) LTD*,,605002,CAYMAN ISLANDS,,FIH-Mixed Conglomerate Investment Company,gmp_cis_sta_dly_counterparty,20251201,16508
gmp,cis,sta,dly,D,PERENNIAL CN RETAILTRUST MGM PL*,PERENNIAL CHINA RETAIL TRUST MANAGEMENT PTE LTD,6 TEMASEK BOULEVARD,#25-04/05 SUNTEC TOWER FOUR,SINGAPORE 038986,,SINGAPORE,Singapore,038986,,,,N,N,Y,N,N,N,,,,,Subsidiary,PERENNIAL CN RETAILTRUST MGM PL*,PERENNIAL CN RETAILTRUST MGM PL*,,605061,SINGAPORE,,FIH-Property Investment Co-Commercial (NS35),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,FON HIN AUTO PL*,FON HIN AUTO PTE LTD,8 KAKI BUKIT ROAD 2,#01-12 RUBY WAREHOUSE COMPLEX,SINGAPORE 417841,,SINGAPORE,Singapore,417841,,,,N,N,Y,N,N,N,,,,,Subsidiary,FON HIN AUTO PL*,FON HIN AUTO PL*,,409001,SINGAPORE,,IEW-Transport Equipment-Land,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,WALTER ENERGY INC*,"WALTER ENERGY,INC",,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,WALTER ENERGY INC*,WALTER ENERGY INC*,,106000,UNITED STATES,,AFM-Minerals Mining (ESG),gmp_cis_sta_dly_counterparty,20251201,16607
gmp,cis,sta,dly,D,ROLTA LLC*,ROLTA LLC,,,,,,India,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ROLTA LLC*,ROLTA LLC*,,503000,UNITED STATES,,TSC-Communication Services,gmp_cis_sta_dly_counterparty,20251201,16342
gmp,cis,sta,dly,D,QBE INS GRP LTD*,QBE INSURANCE GROUP LTD,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,QBE INS GRP LTD*,QBE INS GRP LTD*,,606001,AUSTRALIA,,FIH-Insurance Underwriting,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,XINYUAN REAL ESTATE CL-ADR*,XINYUAN REAL ESTATE CO LTD-ADR,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,XINYUAN REAL ESTATE CL-ADR*,XINYUAN REAL ESTATE CL-ADR*,,303041,CAYMAN ISLANDS,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,DEUTSCHE POST FIN BV*,DEUTSCHE POST FINANCE B.V.,,,,,,Germany,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,DEUTSCHE POST FIN BV*,DEUTSCHE POST FIN BV*,,501006,NETHERLANDS,,TSC-Services Allied to Transport-Freight Handling,gmp_cis_sta_dly_counterparty,20251201,16272
gmp,cis,sta,dly,D,HEIDELBERGCEMENT FIN BV*,HEIDELBERGCEMENT FINANCE BV,,,,,,Netherlands,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HEIDELBERGCEMENT FIN BV*,HEIDELBERGCEMENT FIN BV*,,607009,NETHERLANDS,,FIH-Other Non Banking Financial Institutions Not Elsewhere Classified,gmp_cis_sta_dly_counterparty,20251201,16273
gmp,cis,sta,dly,D,PLATINUM AC1 LIMITED*,PLATINUM AC1 LIMITED,9 RAFFLES PLACE,#42-01 REPUBLIC PLAZA,SINGAPORE 048619,,SINGAPORE,Singapore,048619,,,,N,N,Y,N,N,N,,,,,Subsidiary,PLATINUM AC1 LIMITED*,PLATINUM AC1 LIMITED*,,605021,SINGAPORE,,FIH-Property Investment Co-Commercial (S35),gmp_cis_sta_dly_counterparty,20251201,16209
gmp,cis,sta,dly,D,MALAYSIAN PACIFIC IND BHD*,MALAYSIAN PACIFIC INDUSTRIES BERHAD,,,,,,Malaysia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MALAYSIAN PACIFIC IND BHD*,MALAYSIAN PACIFIC IND BHD*,,210004,MALAYSIA,,MFG-Semiconductors,gmp_cis_sta_dly_counterparty,20251201,16278
gmp,cis,sta,dly,D,GE CAP UK FUNDING*,GE CAPITAL UK FUNDING,,,,,,Ireland,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GE CAP UK FUNDING*,GE CAP UK FUNDING*,,602004,IRELAND,,FIH-Finance Company (Unregulated),gmp_cis_sta_dly_counterparty,20251201,16086
gmp,cis,sta,dly,D,LEHMAN MORTGAGE TRUST*,LEHMAN MORTGAGE TRUST,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,LEHMAN MORTGAGE TRUST*,LEHMAN MORTGAGE TRUST*,,605071,UNITED STATES,,FIH-Property Investment Co-Others (NS35),gmp_cis_sta_dly_counterparty,20251201,16149
gmp,cis,sta,dly,D,BLOOMBERG,Bloomberg Dummy Issuer,,,,,,United States,,,,,Y,N,Y,N,N,N,,,,,Subsidiary,BLOOMBERG,BLOOMBERG,,503001,UNITED STATES,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,16214
gmp,cis,sta,dly,D,RENHE COMM HLDGS CL*,RENHE COMMERCIAL HOLDINGS CO LTD,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,RENHE COMM HLDGS CL*,RENHE COMM HLDGS CL*,,303031,CAYMAN ISLANDS,,BCR-Bldg Developers & Resale - Others (S35),gmp_cis_sta_dly_counterparty,20251201,16289
gmp,cis,sta,dly,D,ARCELIK AS*,ARCELIK AS,,,,,,Turkey,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ARCELIK AS*,ARCELIK AS*,,210003,TURKEY,,MFG-Consumer Electronics,gmp_cis_sta_dly_counterparty,20251201,16113
gmp,cis,sta,dly,D,SCHLUMBERGER INVT*,SCHLUMBERGER INVESTMENT,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SCHLUMBERGER INVT*,SCHLUMBERGER INVT*,,211004,UNITED STATES,,MFG-Oil Rigs & Offshore Structures (ESG),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NGG FINANCE PLC*,NGG FINANCE PLC,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,NGG FINANCE PLC*,NGG FINANCE PLC*,,821000,UNITED KINGDOM,,UTY-Electricity Transmission & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,16336
gmp,cis,sta,dly,D,FAR EAST HOSPITALITY TR*,FAR EAST HOSPITALITY TRUST,1 TANGLIN ROAD,#05-01 ORCHARD PARADE HOTEL,SINGAPORE 247905,,SINGAPORE,Singapore,247905,,,,N,N,Y,N,N,N,,,,,Subsidiary,FAR EAST HOSPITALITY TR*,FAR EAST HOSPITALITY TR*,,605021,SINGAPORE,,FIH-Property Investment Co-Commercial (S35),gmp_cis_sta_dly_counterparty,20251201,16236
gmp,cis,sta,dly,D,IT CITY PCL*,IT CITY PUBLIC COMPANY LIMITED,,,,,,Thailand,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,IT CITY PCL*,IT CITY PCL*,,450004,THAILAND,,RTL-Information & Telecommunications Equipment,gmp_cis_sta_dly_counterparty,20251201,16239
gmp,cis,sta,dly,D,ALCOA INC*,ALCOA INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ALCOA INC*,ALCOA INC*,,106000,UNITED STATES,,AFM-Minerals Mining (ESG),gmp_cis_sta_dly_counterparty,20251201,16333
gmp,cis,sta,dly,D,KING YUAN ELEC CL*,KING YUAN ELECTRONICS CO LTD,,,,,,Taiwan,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,KING YUAN ELEC CL*,KING YUAN ELEC CL*,,410004,TAIWAN,,IEW-Semiconductors,gmp_cis_sta_dly_counterparty,20251201,16190
gmp,cis,sta,dly,D,ALLEGRO INV CORP SA*,ALLEGRO INVESTMENT CORPORATION SA,,,,,,Luxembourg,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ALLEGRO INV CORP SA*,ALLEGRO INV CORP SA*,,605003,LUXEMBOURG,,FIH-Other Investment holding Co-Non-property/conglomerate,gmp_cis_sta_dly_counterparty,20251201,16259
gmp,cis,sta,dly,D,VOLKSWAGEN FIN SERV SING*,VOLKSWAGEN FINANCIAL SERVICES AG,1 KIM SENG PROMENADE,"#18-07 GREAT WORLD TOWER,W.T",SINGAPORE 237994,,SG,Singapore,237994,,,,N,N,Y,N,N,N,,,,,Subsidiary,VOLKSWAGEN FIN SERV SING*,VOLKSWAGEN FIN SERV SING*,,812000,SINGAPORE,,OTH-Business/Professional/Labour Assn,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,NIPPON LIFE INS CO*,NIPPON LIFE INSURANCE,,,,,,Japan,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,NIPPON LIFE INS CO*,NIPPON LIFE INS CO*,,606001,JAPAN,,FIH-Insurance Underwriting,gmp_cis_sta_dly_counterparty,20251201,16193
gmp,cis,sta,dly,D,AIA SPL*,AIA SINGAPORE PRIVATE LIMITED,1 ROBINSON ROAD,12TH FLOOR AIA TOWER,SINGAPORE 048542,,SINGAPORE,Singapore,048542,,TAY LEE HIANG / CALLY CHOW,,N,N,Y,N,N,N,,,,,Group,AIA SPL*,AIA SPL*,,606001,SINGAPORE,,FIH-Insurance Underwriting,gmp_cis_sta_dly_counterparty,20251201,16244
gmp,cis,sta,dly,D,SB CAP SA*,SB CAPITAL SA,,,,,,Luxembourg,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SB CAP SA*,SB CAP SA*,,601707,LUXEMBOURG,,FIH-Bank Funding Vehicles (Bank risk weight),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,SCANIA AB*,SCANIA AB,,,,,,Sweden,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SCANIA AB*,SCANIA AB*,,211001,SWEDEN,,MFG-Transport Eqpt,gmp_cis_sta_dly_counterparty,20251201,16186
gmp,cis,sta,dly,D,AUSTRALIAN WORLDWIDE EXPLOR*,AUSTRALIAN WORLDWIDE EXPLORATION,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AUSTRALIAN WORLDWIDE EXPLOR*,AUSTRALIAN WORLDWIDE EXPLOR*,,205003,AUSTRALIA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,16323
gmp,cis,sta,dly,D,SINO BIOPHARMACEUTICAL LTD*,SINO BIOPHARMACEUTICAL LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SINO BIOPHARMACEUTICAL LTD*,SINO BIOPHARMACEUTICAL LTD*,,205004,CAYMAN ISLANDS,,MFG-Pharmaceuticals Products,gmp_cis_sta_dly_counterparty,20251201,16125
gmp,cis,sta,dly,D,HSIN CHONG CONSTR GRP LTD*,HSIN CHONG CONSTRUCTION GROUP LTD,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,HSIN CHONG CONSTR GRP LTD*,HSIN CHONG CONSTR GRP LTD*,,301002,HONG KONG,,BCR-Pty/Real Estate Construction Contractors,gmp_cis_sta_dly_counterparty,20251201,16024
gmp,cis,sta,dly,D,UOB-GSB SME OPPTY FUND*,UOB-GSB SME OPPORTUNITY FUND,,,,,,Thailand,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,UOB-GSB SME OPPTY FUND*,UOB-GSB SME OPPTY FUND*,,605004,THAILAND,,FIH-Venture Capital Companies,gmp_cis_sta_dly_counterparty,20251201,16038
gmp,cis,sta,dly,D,MICROSOFT CORP*,MICROSOFT CORP,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MICROSOFT CORP*,MICROSOFT CORP*,,503004,UNITED STATES,,TSC-IT & Other Information Services,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,CYPARK RES BHD*,CYPARK RESOURCES BHD,,,,,,Malaysia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CYPARK RES BHD*,CYPARK RES BHD*,,808000,MALAYSIA,,Biz Services-Business Not Elsewhere Class,gmp_cis_sta_dly_counterparty,20251201,16061
gmp,cis,sta,dly,D,THE ADT CORP*,THE ADT CORPORATION,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,THE ADT CORP*,THE ADT CORP*,,421000,UNITED STATES,,IEW-Commission Agency,gmp_cis_sta_dly_counterparty,20251201,16977
gmp,cis,sta,dly,D,GLENCORE FINANCE EUROPE SA*,GLENCORE FINANCE (EUROPE) S.A.,,,,,,Switzerland,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GLENCORE FINANCE EUROPE SA*,GLENCORE FINANCE EUROPE SA*,,106000,LUXEMBOURG,,AFM-Minerals Mining (ESG),gmp_cis_sta_dly_counterparty,20251201,16261
gmp,cis,sta,dly,D,CANON INC*,CANON INC.,,,,,,Japan,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CANON INC*,CANON INC*,,210001,JAPAN,,MFG-Computers & Peripheral Equipment,gmp_cis_sta_dly_counterparty,20251201,16264
gmp,cis,sta,dly,D,UNILEVER PLC*,UNILEVER PLC,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,UNILEVER PLC*,UNILEVER PLC*,,201001,UNITED KINGDOM,,MFG-Food Manufacturing,gmp_cis_sta_dly_counterparty,20251201,16265
gmp,cis,sta,dly,D,SAFEWAY LTD*,SAFEWAY LTD,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SAFEWAY LTD*,SAFEWAY LTD*,,453000,UNITED KINGDOM,,"RTL-Hawker, Fresh Food/Sundry stall",gmp_cis_sta_dly_counterparty,20251201,16205
gmp,cis,sta,dly,D,F5 NETWORKS INC*,F5 NETWORKS INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,F5 NETWORKS INC*,F5 NETWORKS INC*,,503001,UNITED STATES,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,16267
gmp,cis,sta,dly,D,GULFPORT ENERGY CORP*,GULFPORT ENERGY CORPORATION,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GULFPORT ENERGY CORP*,GULFPORT ENERGY CORP*,,107000,UNITED STATES,,AFM-Oil & Gas Extraction (ESG),gmp_cis_sta_dly_counterparty,20251201,16269
gmp,cis,sta,dly,D,SHANGHAI ZHANGJIANG HI-TECH*,SHANGHAI ZHANGJIANG HI-TECH PARK DEVT,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,SHANGHAI ZHANGJIANG HI-TECH*,SHANGHAI ZHANGJIANG HI-TECH*,,605061,CHINA,,FIH-Property Investment Co-Commercial (NS35),gmp_cis_sta_dly_counterparty,20251201,16022
gmp,cis,sta,dly,D,M3NERGY BHD*,M3NERGY BERHAD,,,,,,Malaysia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,M3NERGY BHD*,M3NERGY BHD*,,205003,MALAYSIA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,17220
gmp,cis,sta,dly,D,WISDOM HLDGS GRP*,WISDOM HOLDINGS GROUP,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,WISDOM HLDGS GRP*,WISDOM HLDGS GRP*,,503000,CAYMAN ISLANDS,,TSC-Communication Services,gmp_cis_sta_dly_counterparty,20251201,17257
gmp,cis,sta,dly,D,JAIPRAKASH POWER VENTURES LTD*,JAIPRAKASH POWER VENTURES LIMITED,,,,,,India,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,JAIPRAKASH POWER VENTURES LTD*,JAIPRAKASH POWER VENTURES LTD*,,821000,INDIA,,UTY-Electricity Transmission & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,17025
gmp,cis,sta,dly,D,CHINA SCE PROP HLDGS LTD*,CHINA SCE GROUP HOLDINGS LIMITED,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,CHINA SCE PROP HLDGS LTD*,CHINA SCE PROP HLDGS LTD*,,303041,CHINA,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GOLD SUKUK DMCC TRUST*,GOLD SUKUK DMCC TRUST,,,,,,United Arab Emirates,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GOLD SUKUK DMCC TRUST*,GOLD SUKUK DMCC TRUST*,,303021,UNITED ARAB EMIRATES,,BCR-Bldg Developers & Resale - Commercial (S35),gmp_cis_sta_dly_counterparty,20251201,17021
gmp,cis,sta,dly,D,VOLKSWAGEN FIN SCVS AUST*,VOLKSWAGEN FINANCIAL SERVICES AUSTRALIA,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,VOLKSWAGEN FIN SCVS AUST*,VOLKSWAGEN FIN SCVS AUST*,,603000,AUSTRALIA,,FIH-Credit Company Not Elsewhere Class,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,MANDARIN ORIENTAL HOTEL*,MANDARIN ORIENTAL HOTEL,,,,,,Philippines,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MANDARIN ORIENTAL HOTEL*,MANDARIN ORIENTAL HOTEL*,,802000,PHILIPPINES,,IEW-Owner-Operators of Hotels & Chalets,gmp_cis_sta_dly_counterparty,20251201,17211
gmp,cis,sta,dly,D,OVS UNION ENTP LTD*,OUE LIMITED,333 ORCHARD ROAD,MANDARIN ORCHARD,SINGAPORE 238867,,SINGAPORE,Singapore,238867,,,,N,N,Y,N,N,N,,,,,Subsidiary,OVS UNION ENTP LTD*,OVS UNION ENTP LTD*,,802000,SINGAPORE,,IEW-Owner-Operators of Hotels & Chalets,gmp_cis_sta_dly_counterparty,20251201,17078
gmp,cis,sta,dly,D,UNITED GLOBAL CDO 2 II LTD*,UNITED GLOBAL CDO 2 II LIMITED,,,,,,Cayman Islands,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,UNITED GLOBAL CDO 2 II LTD*,UNITED GLOBAL CDO 2 II LTD*,,607003,CAYMAN ISLANDS,,FIH-Special Purpose Vehicles (CDO Issuers),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,DUET GRP*,DUET GROUP,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,DUET GRP*,DUET GRP*,,822000,AUSTRALIA,,UTY-Gas Manufacture & Distribution (ESG),gmp_cis_sta_dly_counterparty,20251201,17149
gmp,cis,sta,dly,D,GEN DYNAMICS CORP*,GENERAL DYNAMICS CORPORATION,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,GEN DYNAMICS CORP*,GEN DYNAMICS CORP*,,211003,UNITED STATES,,MFG-Bldg & Repair of Aircrafts,gmp_cis_sta_dly_counterparty,20251201,17150
gmp,cis,sta,dly,D,PT JAPFA COMFEED IND TBK*,PT JAPFA COMFEED INDONESIA TBK,,,,,,Indonesia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,PT JAPFA COMFEED IND TBK*,PT JAPFA COMFEED IND TBK*,,201001,INDONESIA,,MFG-Food Manufacturing,gmp_cis_sta_dly_counterparty,20251201,17215
gmp,cis,sta,dly,D,TCL MULTIMEDIA TECH HLDGS LTD*,TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,TCL MULTIMEDIA TECH HLDGS LTD*,TCL MULTIMEDIA TECH HLDGS LTD*,,210003,CAYMAN ISLANDS,,MFG-Consumer Electronics,gmp_cis_sta_dly_counterparty,20251201,17218
gmp,cis,sta,dly,D,EZRA HLDG LTD*,EZRA HOLDINGS LIMITED,51 SHIPYARD ROAD,EMAS MARINE BASE SINGAPORE,SINGAPORE 628139,,SINGAPORE,Singapore,628139,63450139,,,N,N,Y,N,N,N,,67426765,,,Subsidiary,EZRA HLDG LTD*,EZRA HLDG LTD*,,501009,SINGAPORE,,TSC-Offshore Water Transport (ESG),gmp_cis_sta_dly_counterparty,20251201,17179
gmp,cis,sta,dly,D,AGILE PROPERTY HLDGS LTD*,AGILE GROUP HOLDINGS LTD,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,AGILE PROPERTY HLDGS LTD*,AGILE PROPERTY HLDGS LTD*,,303041,CAYMAN ISLANDS,,BCR-Bldg Developers & Resale - Residential (NS35),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,GOODPACK LTD*,GOODPACK LIMITED,7 HARRISON ROAD,#04-01 HARRISON IND BUILDING,SINGAPORE 369650,,SG,Singapore,369650,,,,N,N,Y,N,N,N,,,,,Subsidiary,GOODPACK LTD*,GOODPACK LTD*,,501004,SINGAPORE,,TSC-Services Allied to Land Transport,gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,ALUMIMUM CORP OF CHINA LTD*,ALUMINUM CORPORATION OF CHINA LIMITED,,,,,,China,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ALUMIMUM CORP OF CHINA LTD*,ALUMIMUM CORP OF CHINA LTD*,,106000,CHINA,,AFM-Minerals Mining (ESG),gmp_cis_sta_dly_counterparty,20251201,17034
gmp,cis,sta,dly,D,WHARF MTN SPL*,WHARF MTN SINGAPORE PTE LTD,,,,,,Singapore,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,WHARF MTN SPL*,WHARF MTN SPL*,,605002,SINGAPORE,,FIH-Mixed Conglomerate Investment Company,gmp_cis_sta_dly_counterparty,20251201,17105
gmp,cis,sta,dly,D,WESTFIELD RETAIL TRUST*,WESTFIELD RETAIL TRUST,,,,,,Australia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,WESTFIELD RETAIL TRUST*,WESTFIELD RETAIL TRUST*,,605061,AUSTRALIA,,FIH-Property Investment Co-Commercial (NS35),gmp_cis_sta_dly_counterparty,20251201,17260
gmp,cis,sta,dly,D,VEDANTA RES PLC*,VEDANTA RESOURCES LTD,,,,,,United Kingdom,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,VEDANTA RES PLC*,VEDANTA RES PLC*,,106002,UNITED KINGDOM,,AFM-Minerals Mining (Base Metals) (ESG),gmp_cis_sta_dly_counterparty,20251201,17107
gmp,cis,sta,dly,D,MUANG-AKE GOLF CL*,MUANG-AKE GOLF CO LTD,,,,,,Thailand,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MUANG-AKE GOLF CL*,MUANG-AKE GOLF CL*,,814000,THAILAND,,OTH-Entertainment & Other Recreational Services,gmp_cis_sta_dly_counterparty,20251201,17161
gmp,cis,sta,dly,D,BMW AG*,BMW AG,,,,,,Germany,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,BMW AG*,BMW AG*,,454000,GERMANY,,RTL-Motor Vehicle Dealers,gmp_cis_sta_dly_counterparty,20251201,17057
gmp,cis,sta,dly,D,PT BUMI SERPONG DAMAI*,PT BUMI SERPONG DAMAI,,,,,,Indonesia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,PT BUMI SERPONG DAMAI*,PT BUMI SERPONG DAMAI*,,303071,INDONESIA,,BCR-Bldg Developers & Resale - Others (NS35),gmp_cis_sta_dly_counterparty,20251201,17192
gmp,cis,sta,dly,D,COFCO (HK) LTD*,COFCO (HONG KONG) LIMITED,,,,,,Hong Kong,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,COFCO (HK) LTD*,COFCO (HK) LTD*,,201001,HONG KONG,,MFG-Food Manufacturing,gmp_cis_sta_dly_counterparty,20251201,17232
gmp,cis,sta,dly,D,BAKRIE TELECOM PT*,BAKRIE TELECOM PT,,,,,,Indonesia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,BAKRIE TELECOM PT*,BAKRIE TELECOM PT*,,503001,INDONESIA,,TSC-Telecommunications,gmp_cis_sta_dly_counterparty,20251201,17062
gmp,cis,sta,dly,D,BHARAT PETR CORP LTD*,BHARAT PETROLEUM CORPORATION LIMITED,BHARAT BHAWAN BALLARD ESTATE,MUMBAI MAHARASHTRA,400001 INDIA,,MUMBAI,India,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,BHARAT PETR CORP LTD*,BHARAT PETR CORP LTD*,,205003,INDIA,,MFG-Refined Petroleum & Coke Products (ESG),gmp_cis_sta_dly_counterparty,20251201,
gmp,cis,sta,dly,D,BLACKROCK INC*,BLACKROCK INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,BLACKROCK INC*,BLACKROCK INC*,,607009,UNITED STATES,,FIH-Other Non Banking Financial Institutions Not Elsewhere Classified,gmp_cis_sta_dly_counterparty,20251201,17046
gmp,cis,sta,dly,D,MMC CORP BHD*,MMC CORPORATION BERHAD,,,,,,Malaysia,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MMC CORP BHD*,MMC CORP BHD*,,504003,MALAYSIA,,TSC-Water Transportation Infrastructure (ESG),gmp_cis_sta_dly_counterparty,20251201,17047
gmp,cis,sta,dly,D,ALTRIA GP INC*,ALTRIA GROUP INC,,,,,,United States,000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,ALTRIA GP INC*,ALTRIA GP INC*,,201003,UNITED STATES,,MFG-Tobacco Products,gmp_cis_sta_dly_counterparty,20251201,17183
gmp,cis,sta,dly,D,MELFAS INC*,MELFAS INC,,,,,,Korea (the Republic of),000000,,,,N,N,Y,N,N,N,,,,,Subsidiary,MELFAS INC*,MELFAS INC*,,212000,SOUTH KOREA,,MFG-Manufacturing Not Elsewhere Class (Industrial),gmp_cis_sta_dly_counterparty,20251201,17247
